panitia_id;jabatan;mhs_id;nilai;komentar
21011100328;Anggota Divisi Sepak Bola;52220008;C;Rajin kumpul tapi selalu terlambat
21011100329;Anggota Divisi Sepak Bola;55119017;A;Mengerjakan tugas dengan sangat baik
21011100330;Anggota Divisi Sepak Bola;51319016;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21011100331;Anggota Divisi Tenis;57319018;D;Kehadiran <30%
21011100332;Anggota Divisi Tenis;56220006;A;Beberapa kali terlambat namun konfirmasi
21011100333;Anggota Divisi Tenis;56219002;A;Selalu datang dan mengerjakan tugasnya
21011100334;Anggota Divisi Tenis;51219019;B;Selalu ikut rapat namun pasif
21011100335;Anggota Divisi Tenis;55220041;E;Tidak Berdedikasi
21011100336;Anggota Divisi Tenis;56219087;B;Mengerjakan tugas dengan baik
21011100337;Anggota Divisi Tenis;53220001;B;Selalu ikut rapat namun kurang aktif
21011100338;Anggota Divisi Tenis;51320047;C;Rajin rapat tapi selalu terlambat
21011100339;Anggota Divisi Tenis;51119134;C;Sering izin di tengah kumpul
21011100340;Anggota Divisi Tenis;55419029;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21011100341;Anggota Divisi Voli;51319027;A;Selalu kumpul dan tidak pernah terlambat
21011100342;Anggota Divisi Voli;53320016;C;Rajin rapat tapi selalu terlambat
21011100343;Anggota Divisi Voli;56219034;B;"Sering datang kumpul, bagus"
21011100344;Anggota Divisi Voli;53119082;D;Kehadiran <30%
21011100345;Anggota Divisi Voli;55219056;B;Selalu ikut rapat namun kurang aktif
21011100346;Anggota Divisi Voli;52119052;A;Beberapa kali terlambat namun konfirmasi
21011100347;Anggota Divisi Voli;51219010;B;Kontribusi lumayan baik
21011100348;Anggota Divisi Voli;55220095;C;Sering izin di tengah kumpul
21011100349;Anggota Divisi Voli;55219045;D;Kehadiran <30%
21011100350;Anggota Divisi Voli;54119088;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21021010001;Ketua Acara;51118023;B;Rajin rapat dan kalau telat konfirmasi
21021020002;Wakil Ketua Acara;57218021;B;"Rajin kumpul, hanya beberapa kali terlambat"
21021030003;Sekretaris Acara;52118004;B;Kontribusi lumayan baik
21021040004;Wakil Sekretaris Acara;58218036;A;Mengerjakan tugas dengan sangat baik
21021050005;Bendahara Acara;57118047;A;Selalu ikut rapat dan aktif
21021060006;Wakil Bendahara Acara;57118027;B;"Sering datang kumpul, bagus"
21021070007;Ketua Divisi Acara;56218033;A;Beberapa kali terlambat namun konfirmasi
21021070008;Ketua Divisi Artistik;57218050;A;Selalu hadir rapat 100% dan fokus
21021070009;Ketua Divisi Dokumentasi;57218038;A;Kontribusi banyak dan sangat baik
21021070010;Ketua Divisi Humas;57118028;A;Mengerjakan tugas dengan sangat baik
21021070011;Ketua Divisi Kreatif;57218014;A;Mengerjakan tugas dengan sangat baik
21021070012;Ketua Divisi Lapangan;55118056;A;Selalu kumpul dan tidak pernah terlambat
21021070013;Ketua Divisi Logistik;56218111;B;Selalu ikut rapat namun pasif
21021070014;Ketua Divisi Media;52118041;A;Selalu datang dan mengerjakan tugasnya
21021070015;Ketua Divisi Medis;51118150;A;Mengerjakan tugas dengan sangat baik
21021070016;Ketua Divisi MSDM;55218097;A;Selalu datang dan mengerjakan tugasnya
21021070017;Ketua Divisi Sponsor;55118001;C;Lumayan sering datang kumpul
21021080018;Wakil Ketua Divisi Acara;55118087;B;"Sering datang kumpul, bagus"
21021080019;Wakil Ketua Divisi Artistik;57218018;A;Kerja bagus dan sangat bisa dipercaya
21021080020;Wakil Ketua Divisi Dokumentasi;54218017;B;Beberapa kali terlambat namun konfirmasi
21021080021;Wakil Ketua Divisi Humas;55218041;A;Performa sangat baik
21021080022;Wakil Ketua Divisi Kreatif;57118021;B;Selalu ikut rapat namun pasif
21021080023;Wakil Ketua Divisi Lapangan;55418050;A;Beberapa kali terlambat namun konfirmasi
21021080024;Wakil Ketua Divisi Logistik;55218085;B;Mengerjakan tugas dengan baik
21021080025;Wakil Ketua Divisi Media;55218060;C;Kehadiran sekitar 50%
21021080026;Wakil Ketua Divisi Medis;57218043;A;Mengerjakan tugas dengan sangat baik
21021080027;Wakil Ketua Divisi MSDM;54118021;A;Selalu ikut rapat dan aktif
21021080028;Wakil Ketua Divisi Sponsor;56218094;A;Kerja bagus dan sangat bisa dipercaya
21021090029;Sekretaris Divisi Acara;56218018;A;Mengerjakan tugas dengan sangat baik
21021090030;Sekretaris Divisi Artistik;57118029;A;Kerja bagus dan sangat bisa dipercaya
21021090031;Sekretaris Divisi Dokumentasi;53318005;A;Beberapa kali terlambat namun konfirmasi
21021090032;Sekretaris Divisi Humas;53218066;A;Performa sangat baik
21021090033;Sekretaris Divisi Kreatif;57218005;A;Kerja bagus dan sangat bisa dipercaya
21021090034;Sekretaris Divisi Lapangan;56118003;A;Selalu hadir rapat 100% dan fokus
21021090035;Sekretaris Divisi Logistik;51118117;A;Kerja bagus dan sangat bisa dipercaya
21021090036;Sekretaris Divisi Media;55118038;C;Sering izin di tengah rapat
21021090037;Sekretaris Divisi Medis;53118057;B;Kontribusi lumayan baik
21021090038;Sekretaris Divisi MSDM;55318005;A;Kontribusi banyak dan sangat baik
21021090039;Sekretaris Divisi Sponsor;58218006;A;Mengerjakan tugas dengan sangat baik
21021100040;Anggota Divisi Acara;55219093;A;Kontribusi banyak dan sangat baik
21021100041;Anggota Divisi Acara;57319013;A;Mengerjakan tugas dengan sangat baik
21021100042;Anggota Divisi Acara;56119067;C;Sering izin di tengah rapat
21021100043;Anggota Divisi Acara;57220032;A;Beberapa kali terlambat namun konfirmasi
21021100044;Anggota Divisi Acara;53320011;A;Mengerjakan tugas dengan sangat baik
21021100045;Anggota Divisi Acara;56120024;A;Selalu hadir rapat 100% dan fokus
21021100046;Anggota Divisi Acara;52119070;C;Kehadiran sekitar 50%
21021100047;Anggota Divisi Acara;52220045;E;Kehadiran dibawah 2x
21021100048;Anggota Divisi Acara;51119033;A;Selalu hadir rapat 100% dan fokus
21021100049;Anggota Divisi Acara;52120100;A;Beberapa kali terlambat namun konfirmasi
21021100050;Anggota Divisi Acara;51319033;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21021100051;Anggota Divisi Acara;53119057;B;Rajin datang dan mengerjakan tugasnya
21021100052;Anggota Divisi Acara;53120088;C;Kontribusi tidak banyak
21021100053;Anggota Divisi Acara;53320045;B;"Rajin kumpul, hanya beberapa kali terlambat"
21021100054;Anggota Divisi Acara;51219007;A;Selalu datang dan mengerjakan tugasnya
21021100055;Anggota Divisi Acara;55220082;A;Performa sangat baik
21021100056;Anggota Divisi Acara;53320042;D;Kurang kontribusi
21021100057;Anggota Divisi Acara;56219030;B;Mengerjakan tugas dengan baik
21021100058;Anggota Divisi Acara;57120011;E;"Hanya absen di wa saja, tidak datang rapat"
21021100059;Anggota Divisi Acara;51319029;A;Performa sangat baik
21021100060;Anggota Divisi Artistik;52220022;B;Beberapa kali terlambat namun konfirmasi
21021100061;Anggota Divisi Artistik;54120043;A;Kerja bagus dan sangat bisa dipercaya
21021100062;Anggota Divisi Artistik;55219041;A;Performa sangat baik
21021100063;Anggota Divisi Artistik;51320023;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21021100064;Anggota Divisi Artistik;51319015;A;Selalu kumpul dan tidak pernah terlambat
21021100065;Anggota Divisi Artistik;57119049;B;Beberapa kali terlambat namun konfirmasi
21021100066;Anggota Divisi Artistik;57319006;C;Rajin kumpul tapi selalu terlambat
21021100067;Anggota Divisi Artistik;57320018;E;Tidak Berdedikasi
21021100068;Anggota Divisi Artistik;57319019;A;Beberapa kali terlambat namun konfirmasi
21021100069;Anggota Divisi Artistik;57119047;E;"Hanya absen di wa saja, tidak datang rapat"
21021100070;Anggota Divisi Artistik;57220029;E;Tidak Berdedikasi
21021100071;Anggota Divisi Artistik;57220010;B;"Rajin kumpul, hanya beberapa kali terlambat"
21021100072;Anggota Divisi Artistik;57119005;A;Kontribusi banyak dan sangat baik
21021100073;Anggota Divisi Artistik;57319017;D;Kehadiran <30%
21021100074;Anggota Divisi Artistik;57320013;B;Kehadiran > 80%
21021100075;Anggota Divisi Artistik;57120007;B;Kehadiran > 80%
21021100076;Anggota Divisi Artistik;57320001;B;"Rajin kumpul, hanya beberapa kali terlambat"
21021100077;Anggota Divisi Artistik;57220050;C;Kontribusi tidak banyak
21021100078;Anggota Divisi Artistik;57119008;A;Mengerjakan tugas dengan sangat baik
21021100079;Anggota Divisi Artistik;52119114;E;"Hanya absen di wa saja, tidak datang rapat"
21021100080;Anggota Divisi Dokumentasi;57219046;B;"Sering datang kumpul, bagus"
21021100081;Anggota Divisi Dokumentasi;55120012;A;Kontribusi banyak dan sangat baik
21021100082;Anggota Divisi Dokumentasi;57119002;C;Rajin rapat tapi selalu terlambat
21021100083;Anggota Divisi Dokumentasi;55119099;A;Selalu hadir rapat 100% dan fokus
21021100084;Anggota Divisi Dokumentasi;55420041;D;Tidak memperhatikan saat kumpul
21021100085;Anggota Divisi Dokumentasi;52119062;A;Selalu datang dan mengerjakan tugasnya
21021100086;Anggota Divisi Dokumentasi;52220051;B;Rajin datang dan mengerjakan tugasnya
21021100087;Anggota Divisi Dokumentasi;56219037;C;Kehadiran sekitar 50%
21021100088;Anggota Divisi Dokumentasi;56219093;E;Kehadiran dibawah 2x
21021100089;Anggota Divisi Dokumentasi;51320010;D;Tidak memperhatikan saat kumpul
21021100090;Anggota Divisi Humas;51120046;C;Lumayan sering datang kumpul
21021100091;Anggota Divisi Humas;51220035;D;Tidak memperhatikan saat kumpul
21021100092;Anggota Divisi Humas;55120032;B;Selalu ikut rapat namun pasif
21021100093;Anggota Divisi Humas;53320008;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21021100094;Anggota Divisi Humas;55120016;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21021100095;Anggota Divisi Humas;51319041;C;Lumayan sering datang kumpul
21021100096;Anggota Divisi Humas;56119053;D;Kehadiran <30%
21021100097;Anggota Divisi Humas;53219057;A;Selalu ikut rapat dan aktif
21021100098;Anggota Divisi Humas;56120027;B;Rajin datang dan mengerjakan tugasnya
21021100099;Anggota Divisi Humas;52219012;C;Sering izin di tengah kumpul
21021100100;Anggota Divisi Kreatif;51119097;A;Performa sangat baik
21021100101;Anggota Divisi Kreatif;57220016;B;Selalu ikut rapat namun kurang aktif
21021100102;Anggota Divisi Kreatif;58120014;A;Performa sangat baik
21021100103;Anggota Divisi Kreatif;51119009;C;Kehadiran sekitar 50%
21021100104;Anggota Divisi Kreatif;56219128;A;Beberapa kali terlambat namun konfirmasi
21021100105;Anggota Divisi Kreatif;58120037;A;Beberapa kali terlambat namun konfirmasi
21021100106;Anggota Divisi Kreatif;56220049;A;Mengerjakan tugas dengan sangat baik
21021100107;Anggota Divisi Kreatif;57319012;B;Rajin datang dan mengerjakan tugasnya
21021100108;Anggota Divisi Kreatif;57320014;C;Rajin kumpul tapi selalu terlambat
21021100109;Anggota Divisi Kreatif;57119002;A;Mengerjakan tugas dengan sangat baik
21021100110;Anggota Divisi Kreatif;57120048;A;Kerja bagus dan sangat bisa dipercaya
21021100111;Anggota Divisi Kreatif;57119039;A;Mengerjakan tugas dengan sangat baik
21021100112;Anggota Divisi Kreatif;57220026;A;Performa sangat baik
21021100113;Anggota Divisi Kreatif;57219025;B;Mengerjakan tugas dengan baik
21021100114;Anggota Divisi Kreatif;57320007;A;Kontribusi banyak dan sangat baik
21021100115;Anggota Divisi Kreatif;57120020;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21021100116;Anggota Divisi Kreatif;57320015;A;Selalu datang dan mengerjakan tugasnya
21021100117;Anggota Divisi Kreatif;57219004;A;Kerja bagus dan sangat bisa dipercaya
21021100118;Anggota Divisi Kreatif;57320016;B;Selalu ikut rapat namun pasif
21021100119;Anggota Divisi Kreatif;52120085;A;Kerja bagus dan sangat bisa dipercaya
21021100120;Anggota Divisi Kreatif;52120073;B;Kehadiran > 80%
21021100121;Anggota Divisi Kreatif;51219040;E;"Hanya absen di wa saja, tidak datang rapat"
21021100122;Anggota Divisi Kreatif;58220011;B;Beberapa kali terlambat namun konfirmasi
21021100123;Anggota Divisi Kreatif;56220119;C;Lumayan sering datang kumpul
21021100124;Anggota Divisi Kreatif;56219135;A;Selalu kumpul dan tidak pernah terlambat
21021100125;Anggota Divisi Lapangan;55120059;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21021100126;Anggota Divisi Lapangan;56119052;C;Kontribusi tidak banyak
21021100127;Anggota Divisi Lapangan;57120021;A;Beberapa kali terlambat namun konfirmasi
21021100128;Anggota Divisi Lapangan;56219100;B;Selalu ikut rapat namun kurang aktif
21021100129;Anggota Divisi Lapangan;51219028;D;Tidak memperhatikan saat kumpul
21021100130;Anggota Divisi Lapangan;56120071;C;Sering izin di tengah rapat
21021100131;Anggota Divisi Lapangan;53220011;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21021100132;Anggota Divisi Lapangan;51120011;A;Kontribusi banyak dan sangat baik
21021100133;Anggota Divisi Lapangan;51320030;A;Beberapa kali terlambat namun konfirmasi
21021100134;Anggota Divisi Lapangan;51219047;B;Kehadiran > 80%
21021100135;Anggota Divisi Lapangan;55220033;B;Mengerjakan tugas dengan baik
21021100136;Anggota Divisi Lapangan;56220104;A;Kerja bagus dan sangat bisa dipercaya
21021100137;Anggota Divisi Lapangan;54119050;A;Performa sangat baik
21021100138;Anggota Divisi Lapangan;56119043;B;Kehadiran > 80%
21021100139;Anggota Divisi Lapangan;51119061;A;Mengerjakan tugas dengan sangat baik
21021100140;Anggota Divisi Lapangan;53119004;E;Kehadiran dibawah 2x
21021100141;Anggota Divisi Lapangan;54119078;A;Selalu kumpul dan tidak pernah terlambat
21021100142;Anggota Divisi Lapangan;51320048;B;Rajin datang dan mengerjakan tugasnya
21021100143;Anggota Divisi Lapangan;52119088;C;Lumayan sering datang kumpul
21021100144;Anggota Divisi Lapangan;51120138;C;Sering izin di tengah rapat
21021100145;Anggota Divisi Lapangan;58119024;A;Kerja bagus dan sangat bisa dipercaya
21021100146;Anggota Divisi Lapangan;52119147;B;Selalu ikut rapat namun pasif
21021100147;Anggota Divisi Lapangan;51219046;C;Rajin rapat tapi selalu terlambat
21021100148;Anggota Divisi Lapangan;51119043;C;Kontribusi tidak banyak
21021100149;Anggota Divisi Lapangan;52119020;B;Selalu ikut rapat namun kurang aktif
21021100150;Anggota Divisi Lapangan;51119059;E;Tidak Berdedikasi
21021100151;Anggota Divisi Lapangan;56219132;A;Kontribusi banyak dan sangat baik
21021100152;Anggota Divisi Lapangan;55320002;A;Mengerjakan tugas dengan sangat baik
21021100153;Anggota Divisi Lapangan;53220020;B;Kehadiran > 80%
21021100154;Anggota Divisi Lapangan;52120117;A;Selalu datang dan mengerjakan tugasnya
21021100155;Anggota Divisi Lapangan;58120038;E;Tidak pernah ikut kumpul
21021100156;Anggota Divisi Lapangan;56219111;B;"Rajin kumpul, hanya beberapa kali terlambat"
21021100157;Anggota Divisi Lapangan;52119090;B;"Rajin kumpul, hanya beberapa kali terlambat"
21021100158;Anggota Divisi Lapangan;55120021;D;Kehadiran <30%
21021100159;Anggota Divisi Lapangan;51120085;C;Sering izin di tengah rapat
21021100160;Anggota Divisi Lapangan;53119055;A;Kerja bagus dan sangat bisa dipercaya
21021100161;Anggota Divisi Lapangan;55320038;A;Selalu ikut rapat dan aktif
21021100162;Anggota Divisi Lapangan;56119047;A;Kerja bagus dan sangat bisa dipercaya
21021100163;Anggota Divisi Lapangan;58120035;B;Mengerjakan tugas dengan baik
21021100164;Anggota Divisi Lapangan;51119008;B;"Sering datang kumpul, bagus"
21021100165;Anggota Divisi Lapangan;56120051;C;Kontribusi tidak banyak
21021100166;Anggota Divisi Lapangan;55320011;B;"Rajin kumpul, hanya beberapa kali terlambat"
21021100167;Anggota Divisi Lapangan;57320019;A;Selalu hadir rapat 100% dan fokus
21021100168;Anggota Divisi Lapangan;58220039;E;Kehadiran dibawah 2x
21021100169;Anggota Divisi Lapangan;53319006;B;Selalu ikut rapat namun kurang aktif
21021100170;Anggota Divisi Lapangan;53220045;C;Rajin kumpul tapi selalu terlambat
21021100171;Anggota Divisi Lapangan;55319038;C;Lumayan sering datang kumpul
21021100172;Anggota Divisi Lapangan;56220023;C;Rajin rapat tapi selalu terlambat
21021100173;Anggota Divisi Lapangan;56120053;A;Beberapa kali terlambat namun konfirmasi
21021100174;Anggota Divisi Lapangan;52120050;A;Selalu kumpul dan tidak pernah terlambat
21021100175;Anggota Divisi Lapangan;53120096;C;Sering izin di tengah kumpul
21021100176;Anggota Divisi Lapangan;55420020;B;Mengerjakan tugas dengan baik
21021100177;Anggota Divisi Lapangan;53219071;B;Rajin rapat dan kalau telat konfirmasi
21021100178;Anggota Divisi Lapangan;53220016;A;Selalu datang dan mengerjakan tugasnya
21021100179;Anggota Divisi Lapangan;51119004;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21021100180;Anggota Divisi Lapangan;56220004;A;Kerja bagus dan sangat bisa dipercaya
21021100181;Anggota Divisi Lapangan;51120063;A;Selalu ikut rapat dan aktif
21021100182;Anggota Divisi Lapangan;53119098;A;Selalu ikut rapat dan aktif
21021100183;Anggota Divisi Lapangan;51320047;A;Kontribusi banyak dan sangat baik
21021100184;Anggota Divisi Lapangan;52120108;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21021100185;Anggota Divisi Lapangan;57119044;D;Jarang datang rapat
21021100186;Anggota Divisi Lapangan;58220046;B;Beberapa kali terlambat namun konfirmasi
21021100187;Anggota Divisi Lapangan;52119026;A;Beberapa kali terlambat namun konfirmasi
21021100188;Anggota Divisi Lapangan;57120043;B;"Sering datang kumpul, bagus"
21021100189;Anggota Divisi Lapangan;58219046;A;Mengerjakan tugas dengan sangat baik
21021100190;Anggota Divisi Lapangan;55219099;B;"Rajin kumpul, hanya beberapa kali terlambat"
21021100191;Anggota Divisi Lapangan;53119012;C;Sering izin di tengah kumpul
21021100192;Anggota Divisi Lapangan;56120091;B;"Rajin kumpul, hanya beberapa kali terlambat"
21021100193;Anggota Divisi Lapangan;51120025;A;Selalu ikut rapat dan aktif
21021100194;Anggota Divisi Lapangan;56219084;A;Kerja bagus dan sangat bisa dipercaya
21021100195;Anggota Divisi Lapangan;56220071;C;Sering izin di tengah rapat
21021100196;Anggota Divisi Lapangan;57220043;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21021100197;Anggota Divisi Lapangan;56220027;A;Performa sangat baik
21021100198;Anggota Divisi Lapangan;53320037;C;Cukup rajin datang rapat tapi tidak mengerjakan tugasnya
21021100199;Anggota Divisi Lapangan;52119134;A;Selalu datang dan mengerjakan tugasnya
21021100200;Anggota Divisi Lapangan;52119112;C;Kontribusi tidak banyak
21021100201;Anggota Divisi Lapangan;54120031;A;Selalu kumpul dan tidak pernah terlambat
21021100202;Anggota Divisi Lapangan;55420034;C;Cukup rajin kumpul tapi tidak mengerjakan tugasnya
21021100203;Anggota Divisi Lapangan;52120138;D;Kehadiran <30%
21021100204;Anggota Divisi Lapangan;55219079;B;Mengerjakan tugas dengan baik
21021100205;Anggota Divisi Lapangan;57119046;A;Selalu ikut rapat dan aktif
